FACNAME,COURSECODE,NAMEENGLISHABBR,SECTION,TOTALCREDIT,STARTTIME,ENDTIME,TEACHTYPE,BUILDINGNAMEABBR,ROOMNO,INSTRUCTORS,STUDYPROGRAMSYSTEM,TOTALREG
"ศูนย์การศึกษาทั่วไป","0201251","P2 CONTROL",1,3,"0900","1200","LECT","ARCH1","211","STAFF","I",50
"ศูนย์การศึกษาทั่วไป","0201251","P2 CONTROL",1,3,"1300","1600","LECT","MAHIT","516","STAFF","S",40
"ศูนย์การศึกษาทั่วไป","0201251","P2 CONTROL",1,3,"1300","1600","LECT","MAHIT","516","STAFF","S",50
"ศูนย์การศึกษาทั่วไป","0201251","P2 CONTROL",2,3,"1300","1600","LECT","AR","AR","STAFF","I",50
"ศูนย์การศึกษาทั่วไป","0201251","P2 CONTROL",2,3,"1300","1600","LECT","AR","AR","STAFF","I",40
"ศูนย์การศึกษาทั่วไป","0201251","P2 CONTROL",2,3,"1300","1600","LECT","MAHIT","516","STAFF","S",50
"ศูนย์การศึกษาทั่วไป","0201251","P2 CONTROL",2,3,"1300","1600","LECT","MAHIT","516","STAFF","S",40
"ศูนย์การศึกษาทั่วไป","0201252","ALT ENGY CONS",1,3,"0900","1200","LECT","VIDHA","404","STAFF","S",50
"ศูนย์การศึกษาทั่วไป","0201254","GLOB WARM ADAPT",1,3,"0900","1200","LECT","MAHIT","617","STAFF","S",50
"ศูนย์การศึกษาทั่วไป","0201255","ICT STRATEGIC MGT",1,3,"1300","1600","LECT","EN100","501","PTP","S",0
"ศูนย์การศึกษาทั่วไป","0201255","ICT STRATEGIC MGT",1,3,"1300","1600","LECT","EN100","501","PTP","S",40
"ศูนย์การศึกษาทั่วไป","0201255","ICT STRATEGIC MGT",1,3,"1300","1600","LECT","MHMK","704","PTP","I",0
"ศูนย์การศึกษาทั่วไป","0201255","ICT STRATEGIC MGT",1,3,"1300","1600","LECT","MHMK","704","PTP","I",40
"ศูนย์การศึกษาทั่วไป","0201256","LIV DIGI WORLD",1,3,"1300","1400","LECT","POL1","108","KKS","S",50
"ศูนย์การศึกษาทั่วไป","0201256","LIV DIGI WORLD",1,3,"1400","1600","DISC","POL1","108","KKS","S",50
"ศูนย์การศึกษาทั่วไป","0201270","NAT SECURITY DEV",1,3,"1300","1600","LECT","VIDHA","101","STAFF","S",80
"ศูนย์การศึกษาทั่วไป","0201281","TEAM/ORG DEV",1,3,"1300","1600","LECT","VIDHA","407","STAFF","S",50
"บัณฑิตวิทยาลัย","2000501","CON PDG PEACE CONF",1,3,"0900","1600","LECT","VIDHA","IA","STAFF","S",18
"บัณฑิตวิทยาลัย","2000501","CON PDG PEACE CONF",1,3,"IA","IA","FWK","IA","IA","STAFF","S",18
"บัณฑิตวิทยาลัย","2000502","CONF RES TRM PEACE",1,3,"0900","1600","LECT","VIDHA","IA","STAFF","S",18
"บัณฑิตวิทยาลัย","2000502","CONF RES TRM PEACE",1,3,"IA","IA","FWK","IA","IA","STAFF","S",18
"บัณฑิตวิทยาลัย","2002604","APP STAT METHOD",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002605","LOGISTICS OPER MGT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002607","COMP AID DSGN MANU",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002609","FIN ANAL CONT SYS",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002611","COM DSGN MGT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002612","ENG INFO TECH",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002616","QUAL MGT TECH",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002626","HUMAN FAC IND",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002627","STRAT MKT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002628","FIN DECI MAKING",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002630","PROJ PLAN MGT CONT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002640","FUN INT EN BUS MGT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",40
"บัณฑิตวิทยาลัย","2002644","SUP CHAIN MGT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002645","INN STRATEGY",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002646","TECH MGT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002647","BUS STG&STG MGT",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002648","OP STG IND",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002649","ADV TOP ENG MGT I",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002650","ADV TOP ENG MGT II",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2002813","THESIS",1,18,"IA","","IDPS","IA","IA","STAFF","S",60
"บัณฑิตวิทยาลัย","2003601","COTEM HIST EUR",1,3,"0900","1200","LECT","CHALE","318","STAFF","T",40
"บัณฑิตวิทยาลัย","2003602","EU LEGAL POL SYST",1,3,"1300","1600","LECT","CHALE","318","STAFF","T",40
"บัณฑิตวิทยาลัย","2003603","ECON EUR INTEGRA",1,3,"IA","IA","LECT","CHALE","318","STAFF","T",30
"บัณฑิตวิทยาลัย","2003604","EXTER REL EU",1,3,"IA","IA","LECT","CHALE","318","STAFF","T",30
"บัณฑิตวิทยาลัย","2003605","CURRENT TOP EU",1,3,"IA","IA","LECT","CHALE","318","STAFF","T",30
"บัณฑิตวิทยาลัย","2003608","HIST EU",1,3,"IA","IA","LECT","CHALE","318","STAFF","T",30
"บัณฑิตวิทยาลัย","2003609","CONST LAW EU",1,3,"IA","IA","LECT","CHALE","318","STAFF","T",30
"บัณฑิตวิทยาลัย","2003811","THESIS",1,12,"IA","IA","IDPS","CHALE","318","STAFF","T",30
"บัณฑิตวิทยาลัย","2003828","DISSERTATION",1,48,"IA","IA","IDPS","CHALE","318","STAFF","T",10
"บัณฑิตวิทยาลัย","2003894","DOC DISSERT SEM",1,0,"IA","IA","SMNA","CHALE","318","STAFF","T",10
"บัณฑิตวิทยาลัย","2003897","QUALIFYING EXAM",1,0,"IA","IA","LECT","CHALE","318","STAFF","T",3
"บัณฑิตวิทยาลัย","2004602","ENV MANAGEMENT",1,3,"1300","1600","LECT","MHMK","IA","STAFF","S",60
"บัณฑิตวิทยาลัย","2004603","ENV MODELING",1,3,"0900","1200","LECT","MHMK","IA","STAFF","S",40
"บัณฑิตวิทยาลัย","2004604","RES ORIENT ENV SCI",1,1,"1000","1100","DISC","MHMK","IA","STAFF","S",40
"บัณฑิตวิทยาลัย","2004606","SEL TOP ENVI SCI",1,2,"1600","1800","LECT","MHMK","IA","STAFF","S",40
"บัณฑิตวิทยาลัย","2004611","AQUA ENV SCI",1,2,"1000","1200","LECT","MHMK","IA","STAFF","S",60
"บัณฑิตวิทยาลัย","2004621","ATM ENV SCI",1,2,"1000","1200","LECT","MHMK","IA","STAFF","S",60
"บัณฑิตวิทยาลัย","2004631","SOIL ENV SCI",1,2,"1000","1200","LECT","MHMK","IA","STAFF","S",60
"บัณฑิตวิทยาลัย","2004651","PRACT ENV BIO I",1,1,"1300","1600","LAB","BIO1","220","STAFF","S",50
"บัณฑิตวิทยาลัย","2004661","PRACT ENV CHEM I",1,1,"1300","1600","LAB","MHMK","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2004701","SEMINAR I",1,1,"1300","1600","SMNA","MHMK","IA","STAFF","S",60
"บัณฑิตวิทยาลัย","2004813","THESIS",1,18,"IA","IA00","IDPS","IA","IA","STAFF","S",120
"บัณฑิตวิทยาลัย","2004828","DISSERTATION",1,48,"IA","IA","IDPS","IA","IA","STAFF","S",40
"บัณฑิตวิทยาลัย","2004894","DOC DISSERT SEM",1,0,"IA","IA","LECT","IA","IA","STAFF","S",50
"บัณฑิตวิทยาลัย","2004897","QUALIFYING EXAM",1,0,"IA","IA","LECT","IA","IA","STAFF","S",30
"บัณฑิตวิทยาลัย","2005701","SEMINAR I",1,1,"IA","IA","SMNA","O.P.R","IA","STAFF","S",25
"บัณฑิตวิทยาลัย","2005703","SEMINAR III",1,2,"IA","IA","SMNA","O.P.R","IA","STAFF","S",25
"บัณฑิตวิทยาลัย","2005707","PRIN TECH MOL BIOL",1,4,"IA","IA","LAB","O.P.R","1423","STAFF","S",25
"บัณฑิตวิทยาลัย","2005707","PRIN TECH MOL BIOL",1,4,"IA","IA","LECT","O.P.R","1423","STAFF","S",25
"บัณฑิตวิทยาลัย","2005708","PRINC MOL BIOL",1,2,"0800","1200","LECT","O.P.R","1423","STAFF","S",25
"บัณฑิตวิทยาลัย","2005709","TECH APPL MOL BIOL",1,2,"IA","IA","LAB","O.P.R","1423","STAFF","S",25
"บัณฑิตวิทยาลัย","2005710","MED MICRO SEM I",1,1,"0830","1200","SMNA","O.P.R","AR","STAFF","S",25
"บัณฑิตวิทยาลัย","2005712","MED MICRO SEM III",1,1,"0830","1200","SMNA","O.P.R","AR","STAFF","S",25
"บัณฑิตวิทยาลัย","2005812","THESIS",1,15,"IA","IA","IDPS","O.P.R","IA","STAFF","S",25
"บัณฑิตวิทยาลัย","2005813","THESIS",1,18,"IA","IA","IDPS","ANAND","IA","STAFF","S",45
"บัณฑิตวิทยาลัย","2005816","THESIS",1,36,"IA","IA","IDPS","O.P.R","IA","STAFF","S",25
"บัณฑิตวิทยาลัย","2005826","DISSERTATION",1,36,"IA","IA","IDPS","O.P.R","IA","STAFF","S",25
"บัณฑิตวิทยาลัย","2005828","DISSERTATION",1,48,"IA","IA","IDPS","ANAND","IA","STAFF","S",25
"บัณฑิตวิทยาลัย","2005830","DISSERTATION",1,72,"IA","IA","IDPS","O.P.R","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2005894","DOC DISSERT SEM",1,0,"IA","IA","LECT","O.P.R","IA","STAFF","S",25
"บัณฑิตวิทยาลัย","2005897","QUALIFYING EXAM",1,0,"IA","IA","IDPS","ANAND","IA","STAFF","S",10
"บัณฑิตวิทยาลัย","2006704","ADV PHARMACOL I",1,3,"AR","AR","LECT","AR","AR","STAFF","S",20
"บัณฑิตวิทยาลัย","2006707","EXP PHARM",1,3,"0800","1000","LECT","IA","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2006707","EXP PHARM",1,3,"1000","1400","LAB","IA","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2006708","ESS CELL BIO PHARM",1,3,"AR","AR","LECT","AR","AR","STAFF","S",30
"บัณฑิตวิทยาลัย","2006714","SEM PHARMACOL I",1,1,"IA","IA","SMNA","IA","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2006715","SEM PHARMACOL II",1,1,"1300","1500","SMNA","IA","IA","STAFF","S",15
"บัณฑิตวิทยาลัย","2006716","SEM PHARMACOL III",1,1,"IA","IA","SMNA","IA","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2006718","SEM PHARMACOL V",1,1,"IA","IA","SMNA","IA","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2006720","SEM PHARMACOL VII",1,1,"IA","IA","SMNA","IA","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2006722","NEW CON PHARMTHER",1,2,"AR","AR","LECT","AR","AR","STAFF","S",20
"บัณฑิตวิทยาลัย","2006725","TRENDS PHARMACOL",1,2,"1000","1200","LECT","AR","AR","STAFF","S",20
"บัณฑิตวิทยาลัย","2006726","SPEC PROJ I",1,2,"IA","IA","LAB","IA","IA","STAFF","S",30
"บัณฑิตวิทยาลัย","2006727","SPEC PROJ II",1,2,"IA","IA","LAB","IA","IA","STAFF","S",20
"บัณฑิตวิทยาลัย","2006728","EVAL LIT PHARMACOL",1,2,"AR","AR","LECT","AR","AR","STAFF","S",50
"บัณฑิตวิทยาลัย","2006812","THESIS",1,16,"IA","IA","IDPS","IA","IA","STAFF","S",30
"บัณฑิตวิทยาลัย","2006828","DISSERTATION",1,48,"IA","IA","IDPS","IA","IA","STAFF","S",30
"บัณฑิตวิทยาลัย","2006894","DOC DISSERT SEM",1,0,"1300","1500","LECT","IA","IA","STAFF","S",5
"บัณฑิตวิทยาลัย","2006897","QUALIFYING EXAM",1,0,"IA","IA","LECT","IA","IA","STAFF","S",10
"บัณฑิตวิทยาลัย","2007709","CUR TOPIC NEUROPHY",1,2,"1300","1500","LECT","PADTA","922","STAFF","S",30
"บัณฑิตวิทยาลัย","2007710","INDIV STU NEUROPHY",1,2,"0900","1200","PRAC","PADTA","922","STAFF","S",30
"บัณฑิตวิทยาลัย","2007710","INDIV STU NEUROPHY",1,2,"1300","1500","PRAC","PADTA","922","STAFF","S",30
"บัณฑิตวิทยาลัย","2007715","SEMINAR I",1,1,"1300","1400","SMNA","PYSIO","109","STAFF","S",20
"บัณฑิตวิทยาลัย","2007716","SEMINAR II",1,1,"1300","1400","SMNA","PYSIO","109","STAFF","S",20
"บัณฑิตวิทยาลัย","2007717","SEMINAR III",1,1,"1300","1400","SMNA","PYSIO","109","STAFF","S",20
"บัณฑิตวิทยาลัย","2007718","SEMINAR IV",1,1,"1300","1400","SMNA","PADTA","922","STAFF","S",20
"บัณฑิตวิทยาลัย","2007719","SEM PHYSIOLOGY I",1,1,"1300","1500","SMNA","PADTA","922","STAFF","S",40
"บัณฑิตวิทยาลัย","2007719","SEM PHYSIOLOGY I",1,1,"IA","IA","SMNA","IA","IA","STAFF","S",40
"บัณฑิตวิทยาลัย","2007720","SEM PHYSIOLOGY II",1,1,"1300","1500","SMNA","PADTA","922","STAFF","S",40
"บัณฑิตวิทยาลัย","2007720","SEM PHYSIOLOGY II",1,1,"IA","IA","SMNA","PADTA","922","STAFF","S",40
"บัณฑิตวิทยาลัย","2007723","IND STU CARDIO PHY",1,2,"IA","IA","LAB","PADTA","922","STAFF","S",30
"บัณฑิตวิทยาลัย","2007725","IND STU PHY ALIM",1,2,"IA","IA","LAB","PADTA","922","STAFF","S",30
"บัณฑิตวิทยาลัย","2007727","CUR TOP PHYSIO",1,2,"IA","IA","LECT","PADTA","922","STAFF","S",30
"บัณฑิตวิทยาลัย","2007728","CELL MOL PHYSIO",1,3,"1000","1200","LECT","PYSIO","109","STAFF","S",40
"บัณฑิตวิทยาลัย","2007728","CELL MOL PHYSIO",1,3,"1300","1600","LECT","PYSIO","106","STAFF","S",40
"บัณฑิตวิทยาลัย","2007729","SYS PHYSIO I",1,3,"1000","1200","L/L","PYSIO","109","STAFF","S",40
"บัณฑิตวิทยาลัย","2007729","SYS PHYSIO I",1,3,"1300","1600","L/L","PYSIO","106","STAFF","S",40
"บัณฑิตวิทยาลัย","2007730","SYS PHYSIO II",1,3,"IA","IA","L/L","PADTA","922","STAFF","S",40
"บัณฑิตวิทยาลัย","2007731","SCI LEARN SKILL",1,1,"IA","IA","PRAC","PADTA","922","STAFF","S",10
"บัณฑิตวิทยาลัย","2007800","MASTER THESIS SEM",1,0,"IA","IA","SMNA","PYSIO","101","STAFF","S",40
"บัณฑิตวิทยาลัย","2007811","THESIS",1,12,"IA","IA","IDPS","IA","IA","STAFF","S",40
"บัณฑิตวิทยาลัย","2007826","DISSERTATION",1,36,"IA","IA","IDPS","PADTA","922","STAFF","S",15
"บัณฑิตวิทยาลัย","2007828","DISSERTATION",1,48,"IA","IA","IDPS","PYSIO","IA","STAFF","S",40
"บัณฑิตวิทยาลัย","2007894","DOC DISSERT SEM",1,0,"IA","IA","LECT","PYSIO","109","STAFF","S",40
