FACNAME,COURSECODE,NAMEENGLISHABBR,EXAMDATE,EXAMSTARTTIME,EXAMENDTIME,EXAMTYPE,BUILDINGNAMEABBR,ROOMNO,NUMEXAMSEAT,STUDYPROGRAMSYSTEM
"คณะพาณิชยศาสตร์และการบัญชี","2602171","BUS CPTS/ETHICS",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","208",40,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602171","BUS CPTS/ETHICS",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","204",42,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602171","BUS CPTS/ETHICS",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","226",32,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602171","BUS CPTS/ETHICS",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","317",25,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602171","BUS CPTS/ETHICS",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","318",25,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602171","BUS CPTS/ETHICS",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","225",33,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602214","FOUND ENTRE",4/12/2015,830,1130,"เรียงตามตอนเรียน","COM1","135",4,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602313","MGT/ORGANIZATION",4/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","224",56,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602313","MGT/ORGANIZATION",4/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","205",46,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602318","LDG MNG ENTRE FIRM",9/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","COM1","134",15,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602319","CONT TOP ENTRE MGT",8/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","COM1","318",15,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602330","HUMAN RESOURCE MGT",2/12/2015,830,1130,"เรียงตามตอนเรียน","COM2","220",53,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602330","HUMAN RESOURCE MGT",2/12/2015,830,1130,"เรียงตามตอนเรียน","COM3","205",48,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602333","BUS PSYCHO",30/11/2015,1300,1600,"เรียงตามตอนเรียน","COM2","215",60,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602344","PROD OPER MGT",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM2","215",48,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602344","PROD OPER MGT",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","304",49,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602344","PROD OPER MGT",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM2","215",52,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602344","PROD OPER MGT",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","304",40,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602344","PROD OPER MGT",1/12/2015,1300,1600,"เรียงตามตอนเรียน","COM2","220",53,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602354","TRANS MGT TOUR",4/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","226",30,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602354","TRANS MGT TOUR",4/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","304",10,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602371","PRIN INTL BUS MGT",30/11/2015,1300,1600,"เรียงตามตอนเรียน","COM3","304",93,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602376","LOG SUP CHAIN MGT",9/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","224",54,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602377","PCHS/MTRL MGT",3/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","131",32,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602377","PCHS/MTRL MGT",3/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","208",33,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602416","BUSINESS STRATEGY",3/12/2015,830,1130,"เรียงตามตอนเรียน","COM1","131",38,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602416","BUSINESS STRATEGY",3/12/2015,830,1130,"เรียงตามตอนเรียน","COM3","208",39,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602416","BUSINESS STRATEGY",3/12/2015,830,1130,"เรียงตามตอนเรียน","COM3","307",37,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602416","BUSINESS STRATEGY",3/12/2015,830,1130,"เรียงตามตอนเรียน","COM3","205",39,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602417","ENTREPRENEURSHIP",9/12/2015,1300,1600,"เรียงตามตอนเรียน","COM2","220",45,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602442","DATA COMM MGT",15/12/2015,1300,1600,"เรียงตามตอนเรียน","COM9","205",7,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602444","DEV ELECT COM",3/12/2015,830,1130,"เรียงตามตอนเรียน","COM1","134",22,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602468","PORT ADMIN",30/11/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","COM1","226",24,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2602483","INF SYS TRANS LOG",8/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","COM1","319",24,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603172","IT",9/12/2015,830,1130,"เรียงตามตอนเรียน","COM3","208",38,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603172","IT",9/12/2015,830,1130,"เรียงตามตอนเรียน","COM3","306",48,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603173","BAS BUS APP SW",3/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","134",2,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603210","INTRO STATISTICS",4/12/2015,1300,1600,"เรียงตามตอนเรียน","MKSW","313",79,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603210","INTRO STATISTICS",4/12/2015,1300,1600,"เรียงตามตอนเรียน","WKB12","1224",40,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603213","PRIN STATISTICS",1/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","MAHIT","201",90,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603244","GEN PRIN INSURANCE",14/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","205",30,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603244","GEN PRIN INSURANCE",14/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","304",61,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603244","GEN PRIN INSURANCE",14/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","208",29,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603245","INTRO BUS STAT",4/12/2015,1300,1600,"เรียงตามตอนเรียน","COM3","304",131,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603245","INTRO BUS STAT",4/12/2015,1300,1600,"เรียงตามตอนเรียน","MAHIT","402",65,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603245","INTRO BUS STAT",4/12/2015,1300,1600,"เรียงตามตอนเรียน","MAHIT","408",65,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603245","INTRO BUS STAT",4/12/2015,1300,1600,"เรียงตามตอนเรียน","MAHIT","201",96,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603245","INTRO BUS STAT",4/12/2015,1300,1600,"เรียงตามตอนเรียน","MAHIT","202",104,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603271","COMP APPLN BUS",3/12/2015,1300,1600,"เรียงตามตอนเรียน","WKB12","1224",51,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603274","OOP FOUNDATION",9/12/2015,1300,1600,"เรียงตามตอนเรียน","COM1","131",40,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603282","STAT BIO SCIENCE",4/12/2015,830,1130,"เรียงตามตอนเรียน","PHA80","401",40,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603282","STAT BIO SCIENCE",4/12/2015,830,1130,"เรียงตามตอนเรียน","PHAIN","302",33,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603282","STAT BIO SCIENCE",4/12/2015,830,1130,"เรียงตามตอนเรียน","PHAIN","1002",77,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603284","STAT PHYS SCIENCE",4/12/2015,830,1130,"เรียงตามตอนเรียน","ENG3","315",74,"S"
"คณะพาณิชยศาสตร์และการบัญชี","2603284","STAT PHYS SCIENCE",4/12/2015,830,1130,"เรียงตามตอนเรียน","ENG3","317",35,"S"
